title,story_points
als ontwikkelaar wil ik een kafka producer voor de categorien en producten zorgboodschap zodat ik de juiste data ontvang,2.0
fe het woord klacht overal vervangen door het woord melding,1.0
fe je kan een artikel en een pakbon tegelijkertijd melden dit zorgt voor een foutmelding,3.0
melding maken er iets misgegaan melding informatiever maken,1.0
fe laatste scherm melding aanmaken hierboven moet een overzicht van de geselecteerde productenpakbon staan,3.0
fe melding flow aantal producten kiezen moet minimaal 1 zijn ook wanneer de gebruiker typt,2.0
fe bij het zoeken melding aanmaken flow moet de placeholder zijn zoek op product merk oid,1.0
fe meldingen overzicht meest rechter kolom hernoemen,1.0
fe als gebruiker wil ik direct naar de juiste view geleid worden wanneer ik mijn budgetten bewerk zodat ik niet per ongeluk mijn ingevulde budgetten overschrijf,3.0
fe als gebruiker wil ik dat de applicatie niet zijn geheel kapot gaat als er een error zodat ik niets opnieuw hoef te doen als er een foutmelding,3.0
fe als gebruiker wil ik dat het budgetoverzicht overzichtelijker zodat ik beter overzicht heb wat ik zie,3.0
fe bij het aanmaken wijzigen van budgetten moeten de subbudgetvelden een waarschuwing weergeven als je het totaalbudget heen gaat,2.0
fe accepteer alleen cijfers het telefoonnummer veld contactpersoon aanmaken,2.0
fe niet alle buttons en clickable elementen maken gebruik van een clickable pointer,1.0
als ontwikkelaar wil ik een centrale plek om de logs op te slaan zodat ik bij calamiteiten niet alle services langs hoef om te troubleshooten,3.0
als privacy officer wil ik dat berichten niet langer dan nodig de message broker blijven staan zodat de impact bij inbreuk lager wordt,1.0
als zorgboodschap wil ik dat alleen supervisors het budget kunnen beheren zodat niet alle bestellers van een organistatie invloed kunnen hebben op de financile beslissingen,8.0
als ontwikkelaar wil ik dat alle inkomende verzoeken via een api gateway loopt zodat aanpassingen aan de interne services geen effect heeft op externe applicaties,3.0
als gebruiker wil ik een algemene melding kunnen maken die niet aan een levering gekoppeld zodat ik ook vragen mbt bijv leverdagen kan melden,3.0
als supervisor wil ik een ontvanger kunnen selecteren zodat ik het budget kan beheren,5.0
als zorgboodschap wil ik portal een creditering doorboeken naar zbmx zodat de creditering kan worden verwerkt,5.0
als supervisor wil ik het budget van een ontvanger kunnen kopieren naar een andere ontvanger zodat ik minder tijd kwijt ben,5.0
fe als supervisor wil ik het budget van al mijn ontvangers 1 keer kunnen instellen zodat ik minder tijd kwijt ben,2.0
als gebruiker wil ik inzicht krijgen mijn budget en de uitgaven zodat ik mijn gedrag kan aanpassen,3.0
als gebruiker wil ik weten wat het totale budget per budgettype zodat ik weet hoeveel ik bepaalde categorien kan besteden,3.0
als vcn wil ik de status van meerdere tickets tegelijkertijd kunnen veranderen zodat ik sneller kan werken,3.0
als supervisor wil ik genformeerd worden als bij het instellen van een budgettype het totaal van mijn budgettypes mijn maandelijkse budget gaat zodat ik niet te veel instel voor het budgettype,0.5
als gebruiker wil ik kunnen typen het invulveld de aantallenstap zodat ik niet de plus button hoef te gebruiken wanneer ik veel artikelen een klacht heb,2.0
als gebruiker wil ik het melding detail scherm mijn bijlage kunnen zien zodat ik al mijn informatie terug kan zien,1.0
als gebruiker wil ik mijn hele pakbon niet geleverd melden zodat ik niet elk product apart hoef te melden,3.0
fe gerapporteerde pakbonregel bovenaan te pakbon zetten,1.0
mijn omgeving dropzone indicatie onduidelijk,1.0
als gebruiker wil ik een nieuw contactpersoon kunnen toevoegen aan een ontvanger,8.0
als developer wil ik keycloak implementeren voor mijn omgeving zodat gebruikers het gehele vcn ecosysteem kunnen inloggen,3.0
als supervisor wil ik de budgetten voor mijn ontvangers kunnen aanpassen zodat zij zelf kunnen bijhouden hoeveel er uit wordt gegeven,3.0
als gebruiker wil ik bij het maken van een melding mijn telefoonnummer achterlaten zodat vcn contact met mij kan opnemen de melding,3.0
als gebruiker wil ik bij het maken van een melding achterlaten wie ik ben zodat vcn contact met mij kan opnemen de melding,3.0
als gebruiker wil ik kunnen zoeken door mijn producten bij het maken van een melding zodat ik sneller een klacht kan aangeven voor een product,2.0
als gebruiker wil ik het detailscherm van mijn melding mijn pakbondetails terug zien zodat ik weet waar mijn melding gaat,2.0
als gebruiker wil ik bij het maken van een melding kunnen selecteren voor welke ontvangerdebiteuren ik mijn melding wil maken zodat sneller de juiste pakbon kan selecteren,2.0
als gebruiker wil ik een detailscherm zien van een melding zodat ik meer informatie kan inzien deze melding,3.0
als gebruiker wil ik een overzicht van alle meldingen kunnen zien van mijn ontvangersdebiteuren zodat ik geen dubbele meldingen maak,3.0
backend producten aanpassen van benaming mappen structuur product afbeeldingen,2.0
backend producten afbeeldingen opnemen de bestaande sitemap xml,2.0
backend producten toevoegen van metatitle en meta description aan de afbeeldingen,2.0
backend toevoegen https aan vanleeuwencom,2.0
backend producten toevoegen van meta title en meta description per taal aan de productgroepen,2.0
sysops toevoegen https aan vanleeuwencom,6.0
frontend zijbalk widget met lijst van jaren,1.0
frontend zijbalk widget met contactgegevens,1.0
frontend template jaarverslag hoofdstuk vervolg pagina,1.0
frontend template jaarverslag hoofdstuk pagina,2.0
frontend template jaarverslag startpagina,2.0
frontend website nalopen en tegels volledig aanklikbaar maken,1.0
koppeling met productapi omzetten naar https,1.0
als zorgboodschap wil ik weten mensen gebruik maken van de promoties zodat wij onze promoties kunnen verbeteren,8.0
als zorgboodschap wil ik weten mensen gebruik maken van de herhalende orders zodat wij onze feature kunnen valideren,8.0
als zorgboodschap wil ik weten mensen gerelateerde producten bestellen zodat wij kunnen valideren goede gerelateerde producten aanbieden,8.0
als gebruiker wil ik direct contact opnemen met zorgboodschap via een chat zodat mijn vragen snel beantwoord kunnen worden,3.0
als gebruiker wil ik gerelateerde producten zien zodat ik gemakkelijk mijn bestelling compleet kan maken,5.0
als gebruiker wil ik op de detailpagina van een artikel het alternatief zien zodat ik weet welke alternatieve er zijn,5.0
als developer wil ik verifieeren een besparend artikel geldig zodat alleen besparende artikelen worden getoond die beschikbaar en daadwerkelijk goedkoper zijn,5.0
als gebruiker wil ik vanaf een order detailpagina alle producten vervangen waarvoor een besparend product zodat ik gemakkelijk goedkoper uit ben,5.0
als gebruiker wil ik op de detailpagina van een artikel het besparend alternatief zien zodat ik goedkopere keuzes kan maken,5.0
als developer wil ik beschikbaarheid en prijzen beschikbaar maken voor interne applicaties zodat deze informatie beschikbaar binnen de infrastructuur,5.0
als developer wil ik orders kunnen ophalen vanuit de order service zodat alle applicaties date orders kunnen tonen,3.0
als developer wil ik orders kunnen aanmaken en wijzigen de order service zodat alle orders van alle applicaties door 1 service worden verwerkt,5.0
als developer wil ik een service opzetten voor orders zodat alle orders van alle applicaties door 1 service worden verwerkt,3.0
als developer wil ik het artikel vervang event afvangen en de betreffende snelbestellijsten updaten zodat gebruikers het vervangend product de snelbestellijst krijgen te zien,8.0
als developer wil ik vanuit de pim connector een vervang event versturen als een vervanging krijgen vanuit de pim zodat de snelbestellijsten kunnen updaten met het vervangend artikel,3.0
als developer wil ik vervangende artikelen en assortimentscodes uit de pim ontvangen zodat ik weet wanneer een artikel permanent moet worden vervangen,3.0
als gebruiker wil ik kunnen filteren op verschillende filtergroepen zodat ik gerichter kan filteren,2.0
als gebruiker wil ik op alle platformen hetzelfde filtergedrag hebben zodat ik consistent te werk kan gaan,5.0
als gebruiker wil ik het filter kunnen resetten zodat ik makkelijk opnieuw kan zoeken,1.0
als gebruiker wil ik kunnen zien hoeveel filters ik heb gekozen per filtergroep zodat ik gericht kan zoeken,2.0
als zorgboodschap wil ik opslag kunnen geven voor segmenten zodat er een hogere prijs wordt betaald voor geselecteerde segmenten en assortimenten,3.0
als een developer wil ik de pim product import wijzigen adhv de nieuwe specificatie van kega zodat zodra de nieuwe connector gebruik gaat correct de afbeeldingen doorkrijgen,5.0
als ontwikkelaar wil ik dat alle tasks van rabbitmq overgezet worden naar kafka zodat onderhoud aan het serverpark en code verminderd wordt,2.0
als developer wil ik gedeelde code voor het beheren van gebruikers keycloak zodat de verschillende systemen correcte gebruikers aanmaken en rollen koppelen,5.0
als gebruiker wil ik de campagne pagina kunnen beheren zodat de klanten doelgericht thema producten kunnen verkopen,5.0
als zorgboodschap willen wij dat de plaatjes op de homepage kloppen zodat gebruikers juist genformeerd worden,0.5
als zorgboodschap willen wij dat de plaatjes op de productpagina kloppen zodat gebruikers juist genformeerd worden,0.5
dataflow bij het openen van het platform verbeteren,3.0
als gebruiker wil ik dat mijn verwijderde budget uit mijn omgeving word verstuurd naar andere applicaties zodat die dit kunnen verwerken,2.0
als gebruiker wil ik dat mijn gewijzigde budget uit mijn omgeving word verstuurd naar andere applicaties zodat die dit kunnen verwerken,2.0
als gebruiker wil ik dat mijn aangemaakte budget uit mijn omgeving word verstuurd naar andere applicaties zodat die dit kunnen verwerken,2.0
als gebruiker wil ik meerdere dezelfde soort filters de filtergroep kunnen combineren zodat ik gerichter kan zoeken,5.0
als gebruiker wil ik wanneer ik een bestelling voor een leverdag via de snelbestellijst wijzig de melding die ik vervolgens krijgt alleen de datums zien waarvoor ik daadwerkelijk de order heb gewijzigd,5.0
als zorgboodschap wil ik dat de sortering van producten op prijzen gedaan wordt adhv prijslijnen ipv op basis prijzen zodat de klant zonder inconsistentie de prijzen kan sorteren,3.0
bestelling wijzigen knop toevoegen op bestellingspagina,5.0
als gebruiker wil ik de budgetten die ik mijn omgeving instel terugzien zorgboodschap zodat ik mijn budgetten kan inzien vanuit zorgboodschap,5.0
hartje van snelbestellijst niet meer rood op overzichtspaginas maar wel op de detail pagina van een product,1.0
snelbestellijst weekselector gaat naar volgende week adhv leverdagen,1.0
als je een bestelling verwijdert met een bestelartikel waarvan de offset expired dan word alles verwijderd behalve het bestelartikel,3.0
als de de offset van een product expired dan toont het product nog wel het getal hoeveel je er al bestelt,2.0
als developer wil ik dat als een event niet lukt dat deze opnieuw geprobeerd wordt zodat mislukte events niet verloren gaan,1.0
ontvangernummer toevoegen op alle plekken waar een ontvanger voorkomt,2.0
als ontwikkelaar wil ik dat nieuwe functionaliteit van de zbmx connector automatisch uitgerold wordt zodat dit geen develop tijd kost,3.0
homepage afbeeldingen moeten het goede formaat getoond worden,1.0
als zorgboodschap wil ik een campagne pagina template zodat ik producten op een aantrekkelijkere manier aan kan prijzen aan de gebruiker,5.0
als gebruiker wil ik meer dan 15 snelbestellijsten kunnen aanmaken zodat ik mijn boodschappen goed kan ordenen,0.5
breadcrumb bij filteren staat de foto moeilijk te vinden,0.5
productdetailpagina als je op categorieen klikt komt er een soort modal als je dan ergens naast klikt verdwijnt deze modal niet dat zou je wel verwachten,2.0
tekst dupliceren bij snelbestellijst veranderen naar kopiren,0.5
het onboardinghelp icoon valt niet genoeg op en moet duidelijker te vinden zijn,2.0
overschrijding budget bedrag moet worden uitgeschreven info menu bestelling,1.0
de hover navigatie het menu moet verbeterd worden,3.0
consumptiedag moet 1 woord zijn het maaltijden overzicht,0.5
het besteloverzicht eerst de lijst vorm tonen plaats van de kalender,1.0
wanneer een product een snelbestellijst zit moet het hartje altijd rood zijn,5.0
de modal voor het toevoegen van een product aan een snelbestellijst moet duidelijker,1.0
hover tekst snelbestellijst toevoegen aan het hartje icoon een productframe,0.5
de content blokken op de homepage moeten volledig klikbaar worden,1.0
onboarding modal moet ook op de overzichtspagina van snelbestellijsten getoond worden zodat de modal beter te vinden voor de gebruiker,1.0
onboarding hover tekst nu vraag om hulp dit moet worden aangepast naar help,0.5
als ontwikkelaar wil ik dat iq gebruik maakt van de zbmx connector zodat informatie van zbmx bijgewerkt wordt,3.0
als gebruiker wil ik het toegevoegde slk product het order overzicht zien zodat ik weet hoeveel ik moet betalen,2.0
als zorgboodschap wil ik prijzen van een bepaald artikel kunnen updaten zodat incorrecte prijzen bestellingen worden gecorrigeerd,8.0
als ontwikkelaar wil ik dat het zbmxconnector component een sentry integratie heeft zodat het weten als er errors plaats vinden,1.0
als ontwikkelaar wil ik dat de orders en order wijzigingen opgeslagen worden als zbmx niet bereikbaar zodat ze verstuurd kunnen worden zodra zbmx weer beschikbaar,3.0
als ontwikkelaar wil ik dat zbmx connector changes verwerkt en controleert zodat ze op de message queue kunnen worden gezet,3.0
als ontwikkelaar wil ik dat zbmx connector changes ophaalt zodat die verwerkt kunnen worden,3.0
als ontwikkelaar wil ik dat er geautomatiseerde tests zijn voor de product import zodat ik weet dat na een wijziging de codebase dat de import nog goed zal verlopen,3.0
als ontwikkelaar wil ik bericht ontvangen op het moment dat er iets foutgaat de search service zodat problemen sneller gedetecteerd kunnen worden,1.0
als ontwikkelaar wil ik een opzet voor een component dat informatie van zbmx verwerkt als een afzonderlijke service wordt opgezet zodat impact op andere services geen invloed hebben,2.0
prijsoverzicht snelbestellijst locken boven footer,3.0
spacing tussen categorieselect en image op product detail pagina,0.5
hoverstates uitzetten van categorien mobile,0.5
close knop voor search moeilijk te klikken,0.5
toggle icons voor kalender en lijst zijn omgedraaid bestellingen op mobile,0.5
handcursor bij pijltje veranderen leverdag,0.5
header bestellingen verspringt bij gebruik tabs,1.0
bij budget kan je alleen klikken op de balken de grafiek,0.5
titel selecteren ontvanger niet gelijk met label input,0.5
empty state wanneer er geen zoekresultaten zijn gevonden,1.0
chrome ik wil helemaal niet selecteren maar hij doet ettoch,0.5
nieuwe pagina vanuit menu openen bovenaan de pagina beginnen snelbestellijst,0.5
als gebruiker wil ik brandboosts kunnen verwijderen zodat oude brandboosts niet meer voorkomen het platform,3.0
als zorgboodschap willen wij dat het nieuwe logo doorgevoerd zodat het platform klopt aan de hand van nieuwe branding,0.5
als gebruiker wil ik brand boosts kunnen verwijderen zodat ik deze opnieuw kan instellen,3.0
als ontwikkelaar wil ik dat de component die informatie van pim verwerkt de image functionaliteit overneemt die nu de huidige component zit,1.0
als ontwikkelaar wil ik dat de component die informatie van pim verwerkt als een afzonderlijke service wordt opgezet zodat impact op andere services geen invloed hebben,1.0
als ontwikkelaar wil ik dat de component die informatie van pim verwerkt cicd toegevoegd word zodat ik gemakkelijk kan deployen,1.0
als ontwikkelaar wil ik dat de component die informatie van pim verwerkt de events logged middels sentry zodat ik kan bijhouden waar en wanneer events gebeuren,2.0
als zorgboodschap willen de interactie van de gebruiker zien zodat het gedrag van gebruikers kunnen zien,1.0
als zorgboodschap willen bijhouden hoe gebruikers de snelbestellijst afronden zodat de waarde van de snelbestellijst functie kunnen valideren,3.0
als zorgboodschap willen bijhouden hoeveel mensen een product bestellen nadat ze hem hebben gevonden via de search zodat de kwaliteit van onze search engine kunnen valideren,5.0
als zorgboodschap willen bijhouden en zien waar de gebruiker op zoekt zodat de gebruiker betere resultaten kunnen geven,0.5
als zorgboodschap willen events bijhouden op de website zodat kunnen zien waar de gebruiker op klikt,0.5
als zorgboodschap wil interne ip adressen filteren zodat relevante user data krijgen,1.0
als gebruiker wil ik uitleg krijgen de krat zodat ik weet hoe het werkt,2.0
als gebruiker wil ik uitleg krijgen bestellen van producten zodat ik weet hoe het werkt,2.0
als gebruiker wil ik uitleg krijgen de snelbestellijst zodat ik weet hoe het werkt,8.0
als zorgboodschap wil ik dat de leverancier offsets worden meegenomen zodat bestellers het juiste assortiment zien,8.0
als zorgboodschap wil ik een melding kunnen plaatsen het platform zodat gebruikers genformeerd worden belangrijke meldingen,5.0
als ontwikkelaar wil ik dat alle berichten die geproduceerd worden naar de message broker voldoet aan eenzelfde protocol zodat alle andere services dit op dezelfde manier kunnen verwerken,1.0
als ontwikkelaar wil ik dat alle inkomende verzoeken via een api gateway loopt en analytics op toegepast kan worden zodat aanpassingen aan de interne services geen effect heeft op externe applicaties en er inzicht word verkregen de bottlenecks,5.0
als privacy officer wil ik dat berichten niet langer dan nodig de message broker blijven staan zodat de impact bij inbreuk lager wordt,3.0
als ontwikkelaar wil ik dat nieuw gemaakte producten naar de message broker worden verzonden volgens het nieuwe format zodat andere services deze informatie kunnen verwerken,2.0
als ontwikkelaar wil ik dat de component die informatie van pim verwerkt de product functionaliteit overneemt die nu de huidige component zit,3.0
als ontwikkelaar wil ik dat de component die informatie van zbmx verwerkt als een afzonderlijke service wordt opgezet zodat impact op andere services geen invloed hebben,3.0
als ontwikkelaar wil ik dat nieuw gemaakte orders en gepdatete orders naar de message broker worden verzonden zodat andere services deze informatie kunnen verwerken,5.0
als vcn wil ik weten wat een alternatieve homepage voor mobile zodat de gebruiker een beter overzicht krijgt van nieuws en aanbiedingen,2.0
als developer wil ik de flow van een bestelling maken testen zodat zonder zorgen kunnen deployen,3.0
als zorgboodschap wil ik dat eenmalige leverdagen getoond worden de webshop zodat de planning van leveringen kunnen benvloeden,8.0
productcontrols debounce toevoegen op de bestellingspagina,1.0
als zorgboodschap willen wij gebruikers prijzen exclusief btw tonen zodat zij bestellen met de voor hun bepaalde btw waarde,3.0
als gebruiker wil ik mijn snelbestellijst dupliceren zodat ik hem kan gebruiken bij een andere ontvanger,5.0
als gebruiker wil ik zien welke velden ik gewijzigd heb de snelbestellijst zodat ik weet wat ik wijzig,3.0
als gebruiker wil ik een betere keuze krijgen bij het navigeren tussen weken de snelbestellijst,3.0
als gebruiker wil ik vanaf de bestelomgeving naar mijn omgeving browsen om mijn account te managen,1.0
als gebruiker wil ik genformeerd worden als ik mijn budget ga zodat ik actie kan ondernemen,5.0
als zorgboodschap wil ik toegang hebben tot statistieken het gebruik zodat ik het platform kan verbeteren,3.0
als gebruiker wil ik vanuit de homepage producten kunnen bestellen zodat ik uitgelichte producten kan bestellen,3.0
als gebruiker wil ik de snelbestellijst kunnen zien ik voor de geselecteerde dag al wat besteld heb zodat ik geen dubbele producten bestel,3.0
als gebruiker wil ik kunnen navigeren binnen het zoekbeheer gedeelte zodat ik de juiste data kan beheren,1.0
als gebruiker wil ik de status van een bestelling kunnen zien zodat ik weet ik actie moet ondernemen op een bestelling,2.0
als zorgboodschap willen wij dat merken hoger komen op een specifieke zoekterm zodat tijdens het zoeken bepaalde producten hoger de resultaten komen,8.0
als zorgboodschap willen wij managen dat meerdere producten hoger komen de search adhv merk zodat deze merken hoger komen de resultaten,8.0
als gebruiker wil ik snel kunnen zien ik een bestelling heb staan en wat daar de prijs van zodat ik hier rekening mee kan houden bij het bestellen van producten,3.0
als developer wil ik dat de pim producten correct worden gemporteerd zodat er een volledig aanbod aan producten bekend,3.0
als developer wil ik dat de verkoopkanalen opgeslagen worden zodat ik kan bepalen wat de hirarchie voor een ontvanger,2.0
als gebruiker wil ik weten mijn order definitief zodat ik rekening kan houden dat deze binnenkomt,5.0
als gebruker wil ik een product verwijderen uit mijn bestelling zodat het niet geleverd wordt,2.0
als gebruiker wil ik mijn bestellingsoverzicht de aantallen aan kunnen passen zodat ik het juiste aantal producten ontvang,3.0
als developer wil ik het concept krat verwijderen zodat het niet meer voor komt het platform,2.0
als gebruiker wil ik een order kunnen verwijderen zodat ik hem niet geleverd krijgt,2.0
als gebruiker wil ik een product toevoegen aan mijn bestelling zodat het product direct besteld,5.0
als gebruiker wil op mijn snelbestellijst print zien op welke dagen ik wel en welke dagen ik niet kan bestellen zodat ik niet een dag invul waarop ik niet kan bestellen,2.0
als vcn wil ik dat de prijzen specifiek voor de ontvanger worden getoond zodat de klant weet wat een product kost,5.0
als developer wil ik dat de juiste prijzen opgestuurd en opgeslagen worden voor een bestelling zodat de klant het juiste bedrag gefactureerd krijgt,3.0
als developer wil ik het algoritme implementeren voor het bepalen van prijzen zodat ik de juiste prijs voor een ontvanger kan bepalen,8.0
als developer wil ik een rapport waaruit blijkt welke aanpak voor prijzen berekeningen toereikend zodat ik de prijzen efficient kan berekenen,5.0
als developer wil ik dat de zbmx prijsgegevens gesynchroniseerd worden met de webshop zodat deze de webshop gebruikt kunnen worden om de juiste prijs weer te geven,3.0
als developer wil ik de prijzen structuur opbouwen zodat hiermee voor ontvangers prijzen berekend kunnen worden,3.0
als gebruiker wil ik de snelbestellijst een order kunnen plaatsen op een dag waarop ik al besteld heb zodat ik deze producten dezelfde levering kan ontvangen,3.0
als developer wil ik dat de zbmx beschikbaarheid gegevens gesynchroniseerd worden met de webshop,3.0
als developer wil ik dat de status van een request via de http status gecontroleerd wordt ipv via http response code zodat het platform consistent werkt en minder onderhoud nodig bij foutafhandeling,1.0
als gebruiker wil ik een specifiek productvariant toevoegen aan een snelbestellijst zodat ik de keuze heb welke variant ik toe voeg,5.0
als gebruiker wil ik kunnen uitloggen als ik op een foutpagina terecht kom zodat ik niet vast kom te zitten op de foutpagina,1.0
als gebruiker wil ik het weten als er geen ontvangers opgehaald kunnen worden zodat ik weet wat voor actie ik moet ondernemen,1.0
als developer wil ik dat de klantgroepgegevens uit zbmx actueel zijn met zb zodat vcn kan bijwerken welke organisatie onder welke klantgroep valt,2.0
als developer wil ik bepalen wat de beschikbaarheid van een product voor een besteller zodat de eindgebruiker producten te zien krijgt die vcn heeft geselecteerd,8.0
als developer wil ik mock data genereren voor beschikbaarheidassortiment zodat ik de beschikbaarheid functionaliteit kan testen zonder te moeten wachten op de api van zbmx,1.0
als developer wil ik mock data genereren voor beschikbaarheidproductitem zodat ik de beschikbaarheid functionaliteit kan testen zonder te moeten wachten op de api van zbmx,3.0
als developer wil ik mock data genereren voor segment zodat ik de beschikbaarheid functionaliteit kan testen zonder te moeten wachten op de api van zbmx,2.0
als developer wil ik mock data genereren voor productitemassortimenten zodat ik de beschikbaarheid functionaliteit kan testen zonder te moeten wachten op de api van zbmx,2.0
als developer wil ik dat de beschikbaarheidsgegevens uit zbmx actueel met zb zodat vcn kan bijwerken wie welke beschikbaarheid heeft,5.0
als developer wil ik stress tests uitvoeren op de bepaling van beschikbaarheid zodat ik kan bepalen de huidige oplossing toereikend op grote schaal,8.0
als developer wil ik de door vcn een later stadium ingevoerde beschikbaarheidsgegevens uit zbmx opslaan zorgboodschap zodat de meest relevante productbeschikbaarheden kunnen tonen,3.0
als gebruiker wil ik zien wat het hartje betekent een productframe zodat ik kan bepalen ik dit omzet een actie,1.0
als vcn wil ik dat de servicelevelkosten worden toegevoegd aan een bestelling zodat dit voor de rekening van de klant,5.0
als gebruiker wil ik een foutpagina krijgen als er een onduidelijke fout opgetreden zodat ik weet hoe ik mijn reis verder voortzet,3.0
als gebruiker wil ik een foutpagina krijgen als ik naar een verkeerde url ga zodat ik weet hoe ik mijn reis verder voortzet,3.0
als gebruiker wil ik zien dat ik ben ingelogd zodat ik weet dat ik de juiste data te zien krijg,3.0
als gebruiker wil ik de bestellingen en kratten ophalen voor alleen mijn ontvangers zodat ik weet welke bestellingen en kratten geplaatst zijn,2.0
als gebruiker wil ik de kalender ophalen voor alleen mijn ontvangers zodat ik weet wat er de kalender staat,2.0
als gebruiker wil ik de krat ophalen voor alleen mijn ontvangers zodat ik weet welke krat open staat,2.0
als gebruiker wil ik een overzicht van snelbestellijsten voor alleen mijn ontvangers waar ik voor mag bestellen zodat ik weet welke snelbestellijsten ik kan gebruiken,2.0
als gebruiker wil ik een overzicht van bestellingen voor alleen mijn ontvangers waar ik voor mag bestellen zodat ik weet wat er besteld,2.0
als gebruiker wil ik kunnen uitloggen zodat niemand anders mijn sessie kan gebruiken,3.0
als zorgboodschap wil ik nieuwe gebruikers een mail kunnen sturen met daarin een link zodat de gebruiker zijn account kan activeren,1.0
als vcn wil ik dat er een account aangemaakt wordt als er een besteller wordt aangemaakt het crm zodat de besteller toegang krijgt tot het platform,3.0
als gebruiker wil ik dat mijn leverdag automatisch gekozen word wanneer ik van ontvanger wissel zodat mijn leverdag niet blijft staan op een dag die niet beschikbaar,2.0
als ontwikkelaar wil ik weten welke onderdelen van de applicatie cruciaal zijn voor de business en welke fout afhandeling gewenst,5.0
als gebruiker wil ik mijn snelbestellijst per dag de beschikbaarheid van een product zien zodat ik weet wat ik nog kan bestellen,5.0
als de opgeslagen localstorage ontvanger niet meer bestaat dan moet hij verwijderd worden uit de localstorage en moet de gebruiker een nieuwe ontvanger kiezen,2.0
als gebruiker wil ik mijn bestellingen terug kunnen zien de kalender zodat ik snel een overzicht kan zien van wanneer ik mijn bestellingen kan verwachten,1.0
als gebruiker wil ik dat als de ontvangstdatum wijzigt dat ik de bijbehorende producten te zien krijg zodat ik de juiste product informatie te zien krijg,3.0
als gebruiker wil ik de snelbestellijsten van mijn ontvanger op kunnen halen zodat ik kan zien wat voor transacties nog openstaan voor de ontvanger,1.0
als gebruiker wil ik de notificaties van mijn ontvanger op kunnen halen zodat ik kan zien wat voor transacties nog openstaan voor de ontvanger,1.0
als developer wil ik weten de zbmx stamgegevens specificatie nageleefd,3.0
als developer wil ik weten de zmbx order specificatie nageleefd,3.0
productcontrol toevoegen knop pas actief maken als er een wijziging geweest,1.0
als developer wil ik dat al mijn modules automatisch opgezet worden met inversion control zodat het aantal koppelingen tussen modules afneemt,8.0
als gebruiker wil ik dat de eerst beschikbare leverdag automatisch geselecteerd wordt zodat ik altijd de juiste eerst volgende leverdag te zien krijg,2.0
als gebruiker wil ik van ontvanger kunnen wisselen zodat ik kan zien wat er beschikbaar en het bezorgd kan worden op het juiste afleveradres,3.0
hernoem accountid naar userid voor consistentie door het platform,1.0
ontvanger fallback moet verwijderd worden uit de api,1.0
als gebruiker wil ik de bestellingen en kratten van mijn ontvanger op kunnen halen zodat ik kan zien wat voor transacties nog openstaan voor de ontvanger,1.0
als gebruiker wil ik de homepage van mijn ontvanger op kunnen halen zodat ik kan zien wat voor deals er zijn voor de ontvanger,2.0
als gebruiker wil ik de calendar op kunnen halen van mijn ontvanger zodat ik kan zien wat voor evenementen er aankomen voor de ontvanger,1.0
als gebruiker wil ik het budget op kunnen halen van mijn ontvanger zodat ik per ontvanger het budget kan bijhouden,1.0
als gebruiker wil ik de krat op kunnen halen van mijn ontvanger zodat ik kan zien wat ik mijn krat heb voor de geselecteerde ontvanger,3.0
als developer wil ik weten de zmbx crm specificatie nageleefd,3.0
als gebruiker wil ik bij het wisselen van leverdag kunnen zien er voor die dag al een krat bestelling staat zodat ik een goed overzicht heb wanneer ik kan bestellen,3.0
calendar refactoren zodat zowel desktop als mobiel dezelfde library gebruiken,5.0
als gebruiker wil ik de ontvanger selecteren zodat ik aan de hand van deze ontvanger de bijbehorende data krijg,5.0
onderzoek naar hoe de nieuwe adder het meest logisch kunnen bouwen,1.0
als gebruiker wil ik zien een product een bestelartikel zodat ik weet dat ik voortijdig een bestelling moet plaatsen,5.0
als gebruiker wil ik zien een product leverbaar op de door mij gekozen datum zodat ik weet ik het product nog kan bestellen,5.0
als gebruiker wil ik een overzichtelijke manier hebben om productvarianten te selecteren en toe te voegen aan mijn krat zodat ik de productvarianten goed kan vergelijken op verpakking en prijs,3.0
als zorgboodschap wil ik een dieet instellen per menu zodat mensen de juiste producten krijgen,2.0
als gebruiker wil ik snel vanuit mijn bestelling nog iets toevoegen zodat het meegenomen wordt mijn bestelling,5.0
als zorgboodschap wil ik dat de informatie ontvangers beschikbaar de webshop zodat wij kunnen beheren welke persoon een bestelling kan plaatsen voor een bepaalde ontvanger,3.0
als zorgboodschap wil ik dat de informatie bestellers beschikbaar de webshop zodat wij kunnen beheren welke persoon een bestelling kan plaatsen voor een bepaalde ontvanger,3.0
als zorgboodschap wil ik een cyclus opslaan en meteen samenstellen zodat deze gebruikt kan worden,1.0
als zorgboodschap wil ik controleren dat er geen dubbele componenten een maaltijd zitten zodat gebruikers een gebalanceerde maaltijd krijgen,3.0
als zorgboodschap wil ik een component verwijderen uit een maaltijd zodat deze niet meer besteld wordt,2.0
als zorgboodschap wil ik een overzicht van alle menus de cyclus zodat ik voor deze cyclus maaltijden kan samenstellen,3.0
als zorgboodschap wil ik een menu samenstellen voor een week zodat er diversiteit de dagen,2.0
als zorgboodschap wil ik een component toevoegen aan een maaltijd zodat dit product besteld kan worden,5.0
als zorgboodschap wil ik een cyclus opslaan zodat deze gebruikt kan worden,2.0
als zorgboodschap wil ik een menu verwijderen zodat gebruikers het menu niet meer kunnen toevoegen,1.0
